income,credit_score,loan_amount,employment_length_years,loan_status,loan_to_income,high_loan_stress,stress_index,credit_tier_Fair,credit_tier_Good,credit_tier_Very Good,credit_tier_Excellent,emp_category_New,emp_category_Stable
79712.78,614,5000.0,35,0,0.06272519914623477,0,0.08683455907866376,1,0,0,0,0,0
83902.47,497,5000.0,11,0,0.05959300125490942,0,0.10191961985246077,0,0,0,0,0,0
25918.16,631,10000.0,36,0,0.3858298582924096,0,0.5197391118043553,1,0,0,0,0,0
32031.24,619,15000.0,10,1,0.46829282912556613,0,0.6430515424179826,1,0,0,0,0,0
13225.96,680,5000.0,4,0,0.3780443914846257,0,0.4725554893557821,0,1,0,0,0,1
22392.42,588,10000.0,20,1,0.4465796908060853,0,0.6455658795666199,1,0,0,0,0,0
64790.29,658,25000.0,31,1,0.38586028863275657,0,0.49845174063501985,1,0,0,0,0,0
95736.0,617,20000.0,28,0,0.20890782986546336,0,0.2877984690204925,1,0,0,0,0,0
17316.08,617,25000.0,6,1,1.4437447736439193,1,1.9889514709843297,1,0,0,0,0,0
25451.28,658,25000.0,35,1,0.9822688682062356,1,1.2688883555855626,1,0,0,0,0,0
35744.67,654,20000.0,39,0,0.5595239793793033,1,0.7272100649425196,1,0,0,0,0,0
42963.09,726,25000.0,26,1,0.5818948311213183,1,0.6812818270704141,0,1,0,0,0,0
22342.32,638,5000.0,5,0,0.22379054637119153,0,0.29815354924061566,1,0,0,0,0,1
46837.37,615,25000.0,37,0,0.5337618230912623,1,0.7377195928903626,1,0,0,0,0,0
27328.8,632,20000.0,3,0,0.7318286935394163,1,0.9842632745387718,1,0,0,0,0,1
36001.96,579,10000.0,34,0,0.277762655144331,0,0.4077690101428003,0,0,0,0,0,0
50401.21,614,10000.0,9,1,0.19840793504759113,0,0.27466896545676295,1,0,0,0,0,0
36455.71,850,10000.0,37,1,0.2743054517385617,0,0.2743054517385617,0,0,0,1,0,0
27949.89,559,20000.0,29,1,0.7155663224434873,1,1.088070436631421,0,0,0,0,0,0
34004.02,622,20000.0,8,1,0.5881657521669498,1,0.8037634876879538,1,0,0,0,0,0
34440.28,611,5000.0,15,1,0.14517884291300767,0,0.20196729374150002,1,0,0,0,0,0
29085.45,625,20000.0,3,1,0.6876290378866409,1,0.9351754915258316,1,0,0,0,0,1
31092.51,617,10000.0,25,0,0.32162086624720876,0,0.443075747666333,1,0,0,0,0,0
94768.12,678,20000.0,28,1,0.21104143460902253,0,0.26457996964257985,0,1,0,0,0,0
50845.74,479,15000.0,27,0,0.29500996543663244,0,0.5235041140316025,0,0,0,0,0,0
30415.63,754,25000.0,10,1,0.8219458219343146,1,0.9265967488649436,0,0,1,0,0,0
55169.89,713,5000.0,27,0,0.0906291457169844,0,0.10804316109317914,0,1,0,0,0,0
29723.95,526,10000.0,31,1,0.33642904122769685,0,0.543659097040955,0,0,0,0,0,0
73414.36,423,10000.0,23,0,0.13621313323442444,0,0.2737143339226023,0,0,0,0,0,0
45332.76,552,15000.0,38,0,0.33088653768268245,0,0.5095173134606523,0,0,0,0,0,0
34051.14,626,5000.0,6,1,0.14683796195957022,0,0.19938061927417683,1,0,0,0,0,0
47506.9,850,25000.0,17,1,0.5262393462844345,1,0.5262393462844345,0,0,0,1,0,0
14150.06,704,5000.0,2,0,0.35335539213261286,0,0.4266364819782968,0,1,0,0,0,1
18470.67,469,5000.0,19,1,0.2706994386235042,0,0.490606658486095,0,0,0,0,0,0
17741.2,581,10000.0,33,1,0.5636597298942574,1,0.8246312743719774,1,0,0,0,0,0
39567.6,645,20000.0,29,1,0.5054640665595083,1,0.66611543655129,1,0,0,0,0,0
97148.71499999998,675,25000.0,8,1,0.25733742335140514,0,0.32405453310917687,0,1,0,0,0,0
97148.71499999998,519,5000.0,9,1,0.05146748467028103,0,0.08429164156019052,0,0,0,0,0,0
53254.13,637,15000.0,5,0,0.28166829502237667,0,0.3758525129811934,1,0,0,0,0,1
49045.65,578,10000.0,16,1,0.20389168050581447,0,0.2998407066261977,0,0,0,0,0,0
12324.76,540,20000.0,14,1,1.6227496519201996,1,2.5543281558003144,0,0,0,0,0,0
26223.09,676,20000.0,32,1,0.7626866246502605,1,0.9589994540720731,0,1,0,0,0,0
22636.74,727,10000.0,12,1,0.44175972335239083,0,0.516500364304721,0,1,0,0,0,0
25021.52,734,5000.0,21,0,0.19982798806787117,0,0.23140843304862466,0,1,0,0,0,0
32830.52,707,10000.0,15,0,0.304594627194452,0,0.3662028756934713,0,1,0,0,0,0
27357.49,600,20000.0,33,1,0.7310612194320458,1,1.0356700608620648,1,0,0,0,0,0
11074.72,721,20000.0,2,1,1.8059147319300173,1,2.129025689515277,0,1,0,0,0,1
56882.68,681,15000.0,7,1,0.2637006554543492,0,0.32914178727782206,0,1,0,0,0,0
19079.2,663,15000.0,19,1,0.7861964862258375,1,1.007944213110048,1,0,0,0,0,0
41921.25,589,20000.0,23,1,0.47708501058532365,0,0.6884927996562396,1,0,0,0,0,0
97148.71499999998,600,15000.0,17,1,0.1544024540108431,0,0.21873680984869437,1,0,0,0,0,0
20918.08,657,15000.0,22,1,0.7170830210038397,1,0.9277329799897469,1,0,0,0,0,0
7957.16,850,15000.0,0,1,1.885094682022229,1,1.885094682022229,0,0,0,1,1,0
30589.05,680,20000.0,1,1,0.6538287393691533,1,0.8172859242114416,0,1,0,0,0,1
70303.42,589,5000.0,4,0,0.07112029542801758,0,0.10263540087235135,1,0,0,0,0,1
97148.71499999998,567,5000.0,17,0,0.05146748467028103,0,0.07715584121647068,0,0,0,0,0,0
17366.01,601,25000.0,15,1,1.4395937811852004,1,2.0360311381155083,1,0,0,0,0,0
48923.81,850,15000.0,9,0,0.3065991794179562,0,0.3065991794179562,0,0,0,1,0,0
27469.01,610,5000.0,28,0,0.18202330553594762,0,0.2536390323041893,1,0,0,0,0,0
34078.81,741,25000.0,34,1,0.7335936906247608,1,0.8415042335101844,0,0,1,0,0,0
97148.71499999998,612,10000.0,24,0,0.10293496934056207,0,0.1429652351952251,1,0,0,0,0,0
14738.49,676,15000.0,23,1,1.017743337343242,1,1.2797068590854375,0,1,0,0,0,0
42287.37,729,5000.0,12,0,0.11823861356239462,0,0.1378639527133545,0,1,0,0,0,0
48079.73,593,5000.0,20,1,0.1039939284184832,0,0.14906380970608893,1,0,0,0,0,0
69666.29,586,5000.0,38,0,0.07177072297089454,0,0.1041042909987378,1,0,0,0,0,0
38514.49,816,25000.0,33,1,0.6491063493246308,1,0.6761524472131571,0,0,0,1,0,0
43688.07,748,10000.0,18,0,0.22889543987637814,0,0.26010845440497515,0,0,1,0,0,0
28710.29,729,15000.0,27,0,0.5224607623259814,1,0.6091792153320771,0,1,0,0,0,0
42679.59,729,5000.0,26,0,0.11715201575272866,0,0.13659700053473162,0,1,0,0,0,0
29557.26,696,20000.0,25,1,0.6766527073213147,1,0.8263718408378125,0,1,0,0,0,0
52730.17,850,15000.0,10,0,0.2844671276424863,0,0.2844671276424863,0,0,0,1,0,0
29092.45,654,20000.0,34,1,0.6874635859131837,1,0.8934924281746272,1,0,0,0,0,0
45536.08,708,25000.0,19,1,0.549015198497543,1,0.6591284162752988,0,1,0,0,0,0
35683.45,505,5000.0,11,0,0.14012098045452445,0,0.2358471948244471,0,0,0,0,0,0
71369.8,568,15000.0,27,0,0.21017293028704018,0,0.31451934990138053,0,0,0,0,0,0
35212.76,530,15000.0,1,0,0.4259819451812354,0,0.6831785913283964,0,0,0,0,0,1
12533.75,777,5000.0,0,1,0.3989229081480004,0,0.43640215177065683,0,0,1,0,1,0
77431.81,395,10000.0,8,0,0.12914588978353986,0,0.2779088767493896,0,0,0,0,0,0
21090.13,610,25000.0,21,1,1.1853886154329063,1,1.6517710215048693,1,0,0,0,0,0
24532.16,351,5000.0,39,1,0.20381409545673923,0,0.49356689782971036,0,0,0,0,0,0
25402.51,567,15000.0,26,0,0.5904928292519126,1,0.8852185270972234,0,0,0,0,0,0
82839.71,601,10000.0,8,1,0.12071505320334897,0,0.17072844463036044,1,0,0,0,0,0
10082.89,788,15000.0,6,0,1.4876687140294103,1,1.604718790513958,0,0,1,0,0,0
97148.71499999998,690,20000.0,35,0,0.20586993868112413,0,0.2536078954767471,0,1,0,0,0,0
68434.62,567,15000.0,37,0,0.21918730607403097,0,0.32858767224501995,0,0,0,0,0,0
41520.53,757,25000.0,1,1,0.6021117745847657,1,0.6760832343422072,0,0,1,0,0,1
35138.88,652,5000.0,4,1,0.14229252611352441,0,0.18550406011732476,1,0,0,0,0,1
43102.33,654,15000.0,16,0,0.3480090287462418,0,0.45230531259068124,1,0,0,0,0,0
49646.02,530,20000.0,36,1,0.40285203124036933,0,0.6460834463288943,0,0,0,0,0,0
53483.55,551,20000.0,34,1,0.3739467555912051,0,0.5768688607123854,0,0,0,0,0,0
50683.85,567,5000.0,7,1,0.09865075364243245,0,0.1478891368537347,0,0,0,0,0,0
38320.81,655,20000.0,2,1,0.5219096360437058,1,0.6772873139498472,1,0,0,0,0,1
32260.44,658,5000.0,2,1,0.1549885866404798,0,0.200213219824328,1,0,0,0,0,1
33164.52,804,25000.0,0,1,0.7538176340257602,1,0.7969465036341992,0,0,0,1,1,0
32307.51,689,5000.0,23,0,0.15476277806615243,0,0.19092650414547108,0,1,0,0,0,0
71701.15,379,10000.0,29,0,0.13946777701612875,0,0.31279052892799325,0,0,0,0,0,0
51851.24,676,20000.0,25,0,0.38571883719656463,0,0.4850014964749703,0,1,0,0,0,0
6221.5,505,20000.0,37,1,3.2146588443301454,1,5.410811916199255,0,0,0,0,0,0
53827.54,553,15000.0,39,0,0.2786677600351047,0,0.42833200005395833,0,0,0,0,0,0
40816.5,569,10000.0,37,0,0.2449989587544253,0,0.3659914146595105,0,0,0,0,0,0
35910.13,584,15000.0,2,1,0.4177094318511239,0,0.6079674949887934,1,0,0,0,0,1
28764.26,512,5000.0,12,0,0.17382682537287594,0,0.2885796905604386,0,0,0,0,0,0
71286.88,670,25000.0,35,0,0.35069566798266383,0,0.444912414604872,1,0,0,0,0,0
64120.27,509,20000.0,11,1,0.31191384565286456,0,0.5208777383201078,0,0,0,0,0,0
22840.11,686,25000.0,19,1,1.0945656566452613,1,1.356240245114391,0,1,0,0,0,0
46361.81,850,5000.0,38,0,0.1078473855960326,0,0.1078473855960326,0,0,0,1,0,0
20272.2,517,5000.0,7,1,0.24664318623533704,0,0.40550620560935485,0,0,0,0,0,0
15870.69,622,10000.0,1,1,0.6300923274287381,1,0.861058646807761,1,0,0,0,0,1
24933.55,398,15000.0,10,0,0.6015990502756327,1,1.2848220922972053,0,0,0,0,0,0
60927.27,620,20000.0,20,1,0.3282602355234364,0,0.45003419386277577,1,0,0,0,0,0
64336.03,714,20000.0,36,0,0.3108677983394375,0,0.3700807123088542,0,1,0,0,0,0
49407.19,722,25000.0,5,1,0.5059992280475777,1,0.5957054623828824,0,1,0,0,0,1
56109.33,658,10000.0,18,0,0.1782234790541965,0,0.23022789847426597,1,0,0,0,0,0
49498.96,739,5000.0,29,1,0.10101222328711552,0,0.11618455993781894,0,1,0,0,0,0
24713.65,850,10000.0,38,1,0.404634685689892,0,0.404634685689892,0,0,0,1,0,0
47058.82,821,20000.0,35,0,0.4250000318750024,0,0.4400122132688819,0,0,0,1,0,0
58702.98,598,15000.0,19,1,0.25552365484682377,0,0.36320251943110404,1,0,0,0,0,0
57100.88,505,25000.0,9,1,0.43782162376481765,0,0.7369274855447425,0,0,0,0,0,0
74113.13,609,5000.0,23,0,0.0674644290424652,0,0.0941621751824227,1,0,0,0,0,0
55546.86,555,5000.0,32,0,0.0900140890052111,0,0.13785941559356654,0,0,0,0,0,0
44840.59,695,5000.0,28,0,0.11150611532988304,0,0.13637438565525264,0,1,0,0,0,0
69015.76,532,15000.0,29,0,0.21734166225221604,0,0.3472564152526008,0,0,0,0,0,0
35742.2,643,20000.0,35,1,0.5595626458360147,1,0.7397017868749806,1,0,0,0,0,0
21394.2,734,20000.0,5,1,0.9348328051527984,1,1.0825720495638673,0,1,0,0,0,1
32930.67,640,10000.0,13,0,0.3036682824855978,0,0.4033094376761846,1,0,0,0,0,0
23226.72,555,10000.0,2,0,0.43053862103646146,0,0.6593834736594455,0,0,0,0,0,1
24219.01,767,20000.0,23,1,0.8257975862762351,1,0.9151602976985657,0,0,1,0,0,0
33299.2,462,5000.0,18,0,0.15015375744762638,0,0.2762569130529922,0,0,0,0,0,0
22573.86,617,15000.0,37,1,0.6644853826505525,1,0.9154174639432247,1,0,0,0,0,0
30188.7,646,20000.0,33,0,0.6624995445315631,1,0.8717099270152147,1,0,0,0,0,0
11658.97,652,15000.0,8,1,1.2865630497376699,1,1.6772677795659807,1,0,0,0,0,0
41273.51,668,25000.0,29,0,0.6057153850011787,1,0.7707456246272484,1,0,0,0,0,0
36341.78,711,5000.0,31,1,0.13758269407827575,0,0.16448001401762924,0,1,0,0,0,0
22242.2,646,25000.0,12,1,1.123989533409465,1,1.4789335965914012,1,0,0,0,0,0
53935.67,613,20000.0,17,1,0.37081211747253723,0,0.5141766718624089,1,0,0,0,0,0
63738.37,609,10000.0,21,0,0.1568913670054631,0,0.21897809844769073,1,0,0,0,0,0
13842.02,589,20000.0,3,1,1.4448758201476373,1,2.0851348847631437,1,0,0,0,0,1
22979.67,729,25000.0,22,1,1.0879181467793055,1,1.268491666340754,0,1,0,0,0,0
22891.35,585,15000.0,6,1,0.6552693484656869,1,0.9521007627279211,1,0,0,0,0,0
20662.14,735,20000.0,10,1,0.9679539486229404,1,1.1194025256183664,0,1,0,0,0,0
59735.69,652,10000.0,38,0,0.16740410967044994,0,0.21824155401822462,1,0,0,0,0,0
32328.49,598,25000.0,33,1,0.7733117135999856,1,1.0991888905685414,1,0,0,0,0,0
30986.01,712,20000.0,4,1,0.6454525768241862,1,0.7705543403097729,0,1,0,0,0,1
10912.7,577,25000.0,24,1,2.2909087576859988,1,3.3748222600227016,0,0,0,0,0,0
53170.06,714,25000.0,27,0,0.4701894261544937,0,0.5597493168505878,0,1,0,0,0,0
17265.14,671,5000.0,13,1,0.2896008952142873,0,0.3668565736693654,0,1,0,0,0,0
37645.16,590,15000.0,26,0,0.39845759720505897,0,0.5740490807191527,1,0,0,0,0,0
42891.38,703,5000.0,15,1,0.11657353995138418,0,0.14094951487720705,0,1,0,0,0,0
82157.64,705,25000.0,26,0,0.30429306391955757,0,0.3668781621725162,0,1,0,0,0,0
16559.38,766,10000.0,1,1,0.6038873436082751,1,0.6701099765888171,0,0,1,0,0,1
5933.04,747,10000.0,18,1,1.6854765853592761,1,1.9178783099804348,0,0,1,0,0,0
40550.76,699,5000.0,22,1,0.12330225130182516,0,0.1499383599521479,0,1,0,0,0,0
97148.71499999998,537,10000.0,13,0,0.10293496934056207,0,0.16293244681466995,0,0,0,0,0,0
76371.72,850,25000.0,25,0,0.32734630043686325,0,0.32734630043686325,0,0,0,1,0,0
41183.61,510,20000.0,7,1,0.4856300843952242,0,0.8093834739920404,0,0,0,0,0,0
27038.53,745,25000.0,26,1,0.9246064782367976,1,1.0549201429547357,0,0,1,0,0,0
58939.9,693,20000.0,39,1,0.3393287060208789,0,0.41620404057394955,0,1,0,0,0,0
20249.23,533,10000.0,27,1,0.4938459388332297,0,0.7875591895089029,0,0,0,0,0,0
48330.33,638,15000.0,3,1,0.3103641129700542,0,0.413494507875464,1,0,0,0,0,1
49181.96,642,15000.0,37,0,0.30498987840256875,0,0.40380279850807393,1,0,0,0,0,0
68605.36,781,25000.0,10,1,0.3644030145749545,0,0.39659739102267777,0,0,1,0,0,0
97148.71499999998,579,25000.0,23,1,0.25733742335140514,0,0.37778378212209734,0,0,0,0,0,0
45956.45,624,10000.0,27,1,0.21759731223799925,0,0.29640659519599255,1,0,0,0,0,0
26758.88,416,15000.0,17,1,0.560561578063058,1,1.1453782244076904,0,0,0,0,0,0
35762.51,823,15000.0,20,1,0.4194336471349466,0,0.433193924744477,0,0,0,1,0,0
12563.54,543,25000.0,25,1,1.9898850164842072,1,3.11492129652224,0,0,0,0,0,0
23936.8,683,15000.0,2,1,0.6266501788041844,1,0.779872111249717,0,1,0,0,0,1
28408.13,640,25000.0,12,1,0.8800297661268094,1,1.1687895331371687,1,0,0,0,0,0
26517.15,640,5000.0,37,0,0.18855721674463508,0,0.25042755348896845,1,0,0,0,0,0
39791.67,731,15000.0,27,0,0.3769633192072612,0,0.4383294409386759,0,1,0,0,0,0
22171.17,817,20000.0,13,1,0.9020723759729415,1,0.9385085918935132,0,0,0,1,0,0
71155.18,675,10000.0,0,0,0.14053790602455085,0,0.1769736594383233,0,1,0,0,1,0
36320.01,716,25000.0,27,1,0.6883258016724114,1,0.8171465522647342,0,1,0,0,0,0
36113.42,683,15000.0,35,1,0.4153580580293974,0,0.51691705611272,0,1,0,0,0,0
29829.8,752,15000.0,10,1,0.5028528518461405,1,0.5683842075388555,0,0,1,0,0,0
39859.43,604,25000.0,39,0,0.6272041521918402,1,0.882654849938848,1,0,0,0,0,0
59579.03,758,20000.0,3,1,0.33568858036124455,0,0.3764317853655117,0,0,1,0,0,1
21584.31,761,15000.0,33,0,0.694949247856429,1,0.7762245212588235,0,0,1,0,0,0
24468.21,758,5000.0,0,1,0.2043467830298988,0,0.22914876724988653,0,0,1,0,1,0
30265.52,584,10000.0,9,1,0.330408993468475,0,0.48090350076747224,1,0,0,0,0,0
16195.32,633,25000.0,16,1,1.5436558215583267,1,2.072839570812919,1,0,0,0,0,0
22213.27,674,15000.0,6,1,0.6752720333386305,1,0.8516041963469375,0,1,0,0,0,0
27289.78,513,10000.0,38,1,0.3664375454840603,0,0.6071577264355775,0,0,0,0,0,0
61367.37,809,25000.0,12,1,0.4073826204381905,0,0.4280287112144152,0,0,0,1,0,0
42511.79,649,25000.0,21,1,0.5880721559830814,1,0.7702023614570404,1,0,0,0,0,0
40788.44,678,25000.0,0,1,0.6129187583540826,1,0.7684084728627879,0,1,0,0,1,0
60508.48,592,20000.0,27,1,0.3305321832576194,0,0.47458168204219003,1,0,0,0,0,0
33442.3,517,5000.0,32,0,0.1495112477311668,0,0.2458115291518216,0,0,0,0,0,0
45902.69,590,25000.0,12,0,0.5446303909422302,1,0.7846370038998232,1,0,0,0,0,0
34134.6,672,20000.0,0,1,0.5859157570324539,1,0.741113680770217,0,1,0,0,1,0
42583.3,717,25000.0,37,0,0.5870846082854076,1,0.695985937297903,0,1,0,0,0,0
25599.93,666,25000.0,24,1,0.9765651702953875,1,1.2463669590857047,1,0,0,0,0,0
8406.07,685,20000.0,20,1,2.379233101794299,1,2.952333046022123,0,1,0,0,0,0
33504.42,616,5000.0,32,1,0.14923404135931917,0,0.20592359603152807,1,0,0,0,0,0
85276.05,700,10000.0,36,1,0.11726621953057159,0,0.1423946951442655,0,1,0,0,0,0
63305.61,798,15000.0,33,0,0.2369458251804224,0,0.2523859040142344,0,0,1,0,0,0
64811.51,720,25000.0,2,0,0.38573395373753827,0,0.4553803620512605,0,1,0,0,0,1
76242.81,731,5000.0,29,0,0.06557995435897497,0,0.07625576088252904,0,1,0,0,0,0
38299.59,679,15000.0,2,1,0.39164910120447766,0,0.4902823800056053,0,1,0,0,0,1
40879.72,500,25000.0,17,1,0.6115501769581592,1,1.0396353008288706,0,0,0,0,0,0
25069.54,546,15000.0,22,1,0.598335669501714,1,0.9314749433634743,0,0,0,0,0,0
30042.14,695,20000.0,7,1,0.6657315357694226,1,0.8142040365525313,0,1,0,0,0,0
52546.97,649,5000.0,8,1,0.09515296505202869,0,0.12462252741791123,1,0,0,0,0,0
74781.86,694,5000.0,1,0,0.06686113450507918,0,0.08189043851486642,0,1,0,0,0,1
33400.7,818,10000.0,1,1,0.29939492286089814,0,0.31110719368186235,0,0,0,1,0,1
27719.36,723,10000.0,26,1,0.3607586899553236,0,0.4241284736680845,0,1,0,0,0,0
36327.01,776,15000.0,38,0,0.4129158992165884,0,0.45229189991507746,0,0,1,0,0,0
52089.78,659,20000.0,35,0,0.3839524758983432,0,0.49523460472472186,1,0,0,0,0,0
15270.64,569,15000.0,4,1,0.9822771016800868,1,1.4673735262356304,0,0,0,0,0,1
9157.16,644,25000.0,0,1,2.7301040934088734,1,3.603398259934072,1,0,0,0,1,0
26099.67,570,5000.0,21,0,0.1915733034172463,0,0.285679487552034,0,0,0,0,0,0
17458.34,806,15000.0,9,1,0.8591882160617791,1,0.9060917911321491,0,0,0,1,0,0
26772.11,729,15000.0,23,0,0.560284564795229,1,0.653281042628182,0,1,0,0,0,0
33234.1,702,5000.0,14,0,0.15044788334872916,0,0.1821662405219655,0,1,0,0,0,0
27668.53,774,5000.0,32,0,0.1807107208080805,0,0.19845492595202638,0,0,1,0,0,0
86810.3,448,10000.0,22,0,0.11519370397291566,0,0.21855948298432656,0,0,0,0,0,0
44180.86,709,10000.0,13,1,0.22634235730132912,0,0.27135543541062024,0,1,0,0,0,0
43489.93,519,5000.0,17,0,0.1149691434315944,0,0.18829243143902744,0,0,0,0,0,0
52750.28,649,15000.0,24,1,0.28435868018141325,0,0.37242662273374616,1,0,0,0,0,0
36271.225,619,25000.0,21,1,0.689251603716169,1,0.9464682765084711,1,0,0,0,0,0
67742.37,716,15000.0,36,0,0.2214271511315592,0,0.26286742801930907,0,1,0,0,0,0
34701.61,673,25000.0,6,1,0.7204276689179551,1,0.9099012163153964,0,1,0,0,0,0
54300.48,785,5000.0,25,0,0.09208021733877858,0,0.09970469393370929,0,0,1,0,0,0
19089.35,590,25000.0,23,1,1.3096307627027637,1,1.886756183554829,1,0,0,0,0,0
14296.14,721,10000.0,12,0,0.6994895125537383,1,0.8246408955210506,0,1,0,0,0,0
59321.9,666,5000.0,5,1,0.08428590453104165,0,0.10757210037745556,1,0,0,0,0,1
45517.21,486,20000.0,20,1,0.43939424230966706,0,0.7684878723522983,0,0,0,0,0,0
21136.76,558,25000.0,6,1,1.182773518741756,1,1.801715933567191,0,0,0,0,0,0
36271.225,635,25000.0,17,1,0.689251603716169,1,0.9226202569429034,1,0,0,0,0,0
71343.45,761,20000.0,14,1,0.2803340741161242,0,0.3131195308787196,0,0,1,0,0,0
17789.31,696,20000.0,7,1,1.1242706996505203,1,1.373031745262848,0,1,0,0,0,0
97148.71499999998,533,5000.0,15,0,0.05146748467028103,0,0.08207760219463205,0,0,0,0,0,0
21154.92,636,15000.0,2,0,0.7090549148850481,1,0.9476362856168096,1,0,0,0,0,1
53265.02,850,20000.0,8,0,0.37548094415434374,0,0.37548094415434374,0,0,0,1,0,0
29816.85,661,25000.0,25,0,0.8384520833018915,1,1.078191029964611,1,0,0,0,0,0
52151.72,617,20000.0,25,1,0.38349645994417825,0,0.5283176514628064,1,0,0,0,0,0
26200.44,699,5000.0,29,0,0.19083648976887413,0,0.23206153977617025,0,1,0,0,0,0
32936.09,726,5000.0,26,0,0.15180915524581093,0,0.17773799167897975,0,1,0,0,0,0
37218.14,604,25000.0,15,1,0.671715459182001,1,0.9452949342793061,1,0,0,0,0,0
19904.23,700,25000.0,3,1,1.2560144250744691,1,1.5251603733047125,0,1,0,0,0,1
56641.35,617,25000.0,18,1,0.4413736607619698,0,0.6080512344370735,1,0,0,0,0,0
26690.74,722,15000.0,33,1,0.5619926611251692,1,0.6616257090808779,0,1,0,0,0,0
31660.97,667,25000.0,5,1,0.7896157319248273,1,1.0062569297392852,1,0,0,0,0,1
19998.06,698,5000.0,14,0,0.25002425235247816,0,0.3044707944120436,0,1,0,0,0,0
7805.62,574,5000.0,9,1,0.6405641063746378,1,0.9485705407986796,0,0,0,0,0,0
32382.82,568,20000.0,35,0,0.6176114371756382,1,0.9242424676043881,0,0,0,0,0,0
97148.71499999998,745,25000.0,39,0,0.25733742335140514,0,0.2936064561727441,0,0,1,0,0,0
58148.92,642,15000.0,5,0,0.25795835932980354,0,0.34153365331827573,1,0,0,0,0,1
35898.25,679,10000.0,39,0,0.2785651111126587,0,0.34871921126032385,0,1,0,0,0,0
31016.22,619,20000.0,5,1,0.6448239018165334,1,0.885460931412041,1,0,0,0,0,1
36808.33,740,15000.0,14,0,0.4075164507599231,0,0.46809322046747925,0,1,0,0,0,0
50426.47,589,25000.0,28,0,0.4957713676963706,0,0.7154595289336417,1,0,0,0,0,0
17881.33,636,15000.0,24,1,0.8388637757929639,1,1.121122970792483,1,0,0,0,0,0
70869.33,729,10000.0,18,1,0.14110476280783238,0,0.16452544360309673,0,1,0,0,0,0
55783.24,767,15000.0,13,0,0.2688979700712974,0,0.2979964466239932,0,0,1,0,0,0
55877.18,598,10000.0,2,0,0.1789639348299252,0,0.254380174925479,1,0,0,0,0,1
47244.21,846,10000.0,13,0,0.21166614914293203,0,0.21266693471807593,0,0,0,1,0,0
36745.46,681,10000.0,38,0,0.27214246331383524,0,0.3396785518601468,0,1,0,0,0,0
54378.1,546,15000.0,38,0,0.2758463425533441,0,0.42943111935960165,0,0,0,0,0,0
51797.05,687,25000.0,20,1,0.4826529696189261,0,0.5971688852635912,0,1,0,0,0,0
29365.49,612,5000.0,10,0,0.17026788928092124,0,0.23648317955683507,1,0,0,0,0,0
25740.96,693,5000.0,9,0,0.1942429497578956,0,0.23824892827447514,0,1,0,0,0,0
38604.1,646,15000.0,14,1,0.3885597643773589,0,0.5112628478649459,1,0,0,0,0,0
91987.88,657,25000.0,29,0,0.2717749338282391,0,0.35161140601826973,1,0,0,0,0,0
17266.71,559,5000.0,16,1,0.2895745628437612,0,0.4403191027141271,0,0,0,0,0,0
15055.29,749,10000.0,28,0,0.6642183577998165,1,0.7537858533108732,0,0,1,0,0,0
40088.97,534,15000.0,16,0,0.37416775736567937,0,0.5955853815745832,0,0,0,0,0,0
37441.41,539,15000.0,32,1,0.40062593796547724,0,0.6317848743425893,0,0,0,0,0,0
40295.9,687,20000.0,37,1,0.4963284105827144,0,0.6140890087267936,0,1,0,0,0,0
42039.79,810,20000.0,20,1,0.47573976939466156,0,0.499233091340077,0,0,0,1,0,0
31763.68,615,20000.0,13,1,0.629649964991462,1,0.8702479190938905,1,0,0,0,0,0
88780.12,720,25000.0,9,0,0.2815945731994956,0,0.33243803780496006,0,1,0,0,0,0
13897.41,757,15000.0,22,1,1.0793378046700788,1,1.2119380897880674,0,0,1,0,0,0
22090.47,731,20000.0,38,1,0.9053677898206782,1,1.052753243977533,0,1,0,0,0,0
34133.93,619,15000.0,38,0,0.4394454432876613,0,0.6034388155000195,1,0,0,0,0,0
13549.25,541,10000.0,13,1,0.7380482314519253,1,1.1595951880483115,0,0,0,0,0,0
32678.98,429,20000.0,21,1,0.6120142060737513,1,1.212615559819787,0,0,0,0,0,0
97148.71499999998,624,15000.0,27,0,0.1544024540108431,0,0.21032385562374462,1,0,0,0,0,0
36773.47,768,25000.0,8,1,0.6798379375131038,1,0.7524248006329926,0,0,1,0,0,0
41706.85,538,25000.0,22,1,0.5994219175027603,1,0.9470420629690451,0,0,0,0,0,0
17049.93,720,25000.0,6,1,1.4662816797488318,1,1.7310269830368155,0,1,0,0,0,0
25088.96,555,20000.0,23,1,0.7971633738504904,1,1.2208808428340845,0,0,0,0,0,0
28995.1,661,25000.0,36,1,0.8622146500615622,1,1.1087480371442178,1,0,0,0,0,0
30012.55,721,5000.0,8,0,0.16659697359937758,0,0.1964041991116102,0,1,0,0,0,0
78353.53,584,10000.0,37,0,0.12762666851129745,0,0.1857579935524021,1,0,0,0,0,0
50747.35,667,15000.0,6,0,0.2955819367907881,0,0.37667863009320823,1,0,0,0,0,0
18641.12,608,5000.0,22,1,0.26822422687048847,0,0.37498452769722895,1,0,0,0,0,0
42104.2,721,20000.0,24,1,0.4750119940528499,0,0.5600002703813071,0,1,0,0,0,0
48968.53,674,15000.0,21,1,0.3063191809106788,0,0.3863075723650993,0,1,0,0,0,0
71976.1,656,15000.0,6,1,0.20840251138919724,0,0.2700337418914903,1,0,0,0,0,0
